"DOI","DIMENSION_Open_Access","DIMENSION_CITATIONS","DIMENSION_RECENT_CITATIONS","DIMENSION_RELATIVE_CITATION_RATIO","DIMENSION_FIELD_CITATION_RATIO","DIMENSION_Sustainable_Development_Goals"
"10.1111/dmcn.14242","All OA; Bronze",13,12,1.74,5.16,
"10.1111/dmcn.14444","All OA; Hybrid",9,8,1.41,4.01,
"10.1111/dmcn.14629","Closed",4,4,0.29,1.95,"3 Good Health and Well Being"
"10.1111/dmcn.14870","Closed",4,4,1.59,3.86,
"10.1111/dmcn.14912","Closed",2,2,0.44,1.59,
"10.1111/dmcn.15098","Closed",2,2,,1.61,
"10.1111/dmcn.15119","All OA; Green",1,1,,0.51,
"10.1111/dth.13378","All OA; Gold",5,3,1.06,2.34,
"10.1111/dth.13943","All OA; Gold",6,6,0.45,2.81,
"10.1111/dth.15216","All OA; Gold",21,21,7.98,11.64,"3 Good Health and Well Being"
"10.1111/dth.15477","All OA; Gold",3,3,,,
"10.1111/dth.15530","Closed",1,1,,,
"10.1111/dth.15740","All OA; Gold",1,1,,,
"10.1111/eci.13791","Closed",1,1,,,
"10.1111/ejn.14887","All OA; Hybrid",16,16,2.7,4.99,
"10.1111/ejn.15187","All OA; Green",6,6,1.02,2.17,
"10.1111/ejn.15359","All OA; Green",5,5,0.67,2.72,
"10.1111/ejn.15379","Closed",18,18,2.62,14.46,
"10.1111/ejn.15419","All OA; Hybrid",0,0,0.38,0,
"10.1111/ejn.15422","All OA; Green",9,9,0.64,4.89,
"10.1111/ejn.15478","Closed",5,5,0.25,1.85,
"10.1111/ejn.15539","Closed",1,1,,0.6,
"10.1111/ejn.15817","Closed",1,1,,,
"10.1111/ene.14038","Closed",16,10,1.75,6.51,
"10.1111/ene.14040","All OA; Green",20,13,2.44,8.14,"3 Good Health and Well Being"
"10.1111/ene.14048","All OA; Hybrid",10,7,1.8,4.12,
"10.1111/ene.14055","Closed",22,12,2.19,8.96,
"10.1111/ene.14058","All OA; Green",8,5,0.64,3.26,
"10.1111/ene.14059","Closed",9,7,1.34,3.19,
"10.1111/ene.14079","All OA; Green",26,17,3.28,10.58,
"10.1111/ene.14091","Closed",34,27,3.95,13.84,
"10.1111/ene.14100","Closed",9,6,1.47,3.66,
"10.1111/ene.14105","Closed",22,19,1.92,4.86,
"10.1111/ene.14110","All OA; Green",16,11,2.89,5.68,
"10.1111/ene.14119","Closed",9,9,1.58,3.19,
"10.1111/ene.14121","Closed",21,18,2.87,8.55,
"10.1111/ene.14128","Closed",3,2,0.26,1.22,
"10.1111/ene.14137","Closed",3,2,0.65,1.24,
"10.1111/ene.14149","All OA; Green",0,0,,0,
"10.1111/ene.14162","Closed",22,19,3.28,10.31,
"10.1111/ene.14186","Closed",7,7,0.71,2.66,
"10.1111/ene.14191","Closed",13,12,1.43,6.09,
"10.1111/ene.14193","All OA; Green",0,0,,0,"4 Quality Education"
"10.1111/ene.14214","Closed",7,7,0.99,4,
"10.1111/ene.14219","Closed",4,3,0.89,1.52,
"10.1111/ene.14239","Closed",20,15,3.04,9.37,
"10.1111/ene.14248","All OA; Green",17,15,2.51,6.47,
"10.1111/ene.14259","All OA; Hybrid",1,1,0.16,0.38,
"10.1111/ene.14267","Closed",3,3,0.2,1.41,
"10.1111/ene.14269","All OA; Green",1,1,0.19,0.38,
"10.1111/ene.14314","Closed",6,4,1.01,2.81,
"10.1111/ene.14324","Closed",10,6,0.99,6.21,
"10.1111/ene.14335","Closed",3,3,0.32,1.07,
"10.1111/ene.14375","All OA; Green",116,97,13.24,44.09,"3 Good Health and Well Being"
"10.1111/ene.14378","Closed",0,0,,0,
"10.1111/ene.14380","All OA; Green",33,20,3.41,15.46,"3 Good Health and Well Being"
"10.1111/ene.14382","All OA; Hybrid",79,52,7.78,21.83,"3 Good Health and Well Being"
"10.1111/ene.14403","Closed",11,10,2.25,5.16,
"10.1111/ene.14414","All OA; Green",1,1,0.19,0.47,
"10.1111/ene.14416","All OA; Hybrid",15,14,1.69,7.28,
"10.1111/ene.14421","Closed",11,10,1.54,5.34,
"10.1111/ene.14427","Closed",13,13,1.6,4.94,
"10.1111/ene.14432","All OA; Hybrid",10,8,1.73,4.69,
"10.1111/ene.14458","All OA; Hybrid",8,8,0.93,3.04,
"10.1111/ene.14471","Closed",17,17,2.58,7.97,"4 Quality Education"
"10.1111/ene.14482","Closed",2,2,0.35,0.76,
"10.1111/ene.14498","Closed",12,12,0.94,4.27,
"10.1111/ene.14523","All OA; Green",11,11,1.92,4.18,
"10.1111/ene.14538","Closed",0,0,,0,
"10.1111/ene.14555","All OA; Hybrid",32,32,4.28,15,"3 Good Health and Well Being"
"10.1111/ene.14557","Closed",13,13,2.65,4.94,
"10.1111/ene.14578","All OA; Green",19,19,2.97,8.91,"3 Good Health and Well Being"
"10.1111/ene.14580","All OA; Green",44,44,13.1,16.74,"3 Good Health and Well Being"
"10.1111/ene.14589","Closed",4,4,1.04,1.52,
"10.1111/ene.14597","All OA; Hybrid",19,18,3.62,5.26,
"10.1111/ene.14599","All OA; Hybrid",4,4,1.02,1.87,
"10.1111/ene.14600","All OA; Hybrid",9,9,1.62,4.22,
"10.1111/ene.14604","All OA; Hybrid",2,2,0.19,0.5,
"10.1111/ene.14608","All OA; Green",19,19,3.94,7.23,
"10.1111/ene.14633","Closed",5,5,1.39,2.34,
"10.1111/ene.14669","All OA; Green",0,0,0.07,0,
"10.1111/ene.14672","Closed",5,5,1.01,4.02,
"10.1111/ene.14680","All OA; Green",7,7,1.03,1.76,
"10.1111/ene.14685","All OA; Green",5,5,0.64,3.28,"3 Good Health and Well Being"
"10.1111/ene.14690","Closed",109,109,13.84,87.7,"3 Good Health and Well Being"
"10.1111/ene.14697","Closed",32,32,9.59,25.75,"3 Good Health and Well Being"
"10.1111/ene.14705","All OA; Hybrid",12,12,2.62,9.66,
"10.1111/ene.14723","All OA; Hybrid",6,6,1.7,5.33,
"10.1111/ene.14729","All OA; Green",10,10,1.95,6.55,"3 Good Health and Well Being"
"10.1111/ene.14732","Closed",8,8,1.58,6.44,
"10.1111/ene.14762","Closed",2,2,1.15,1.31,
"10.1111/ene.14764","Closed",6,6,1.18,3.94,
"10.1111/ene.14766","All OA; Hybrid",9,9,2.14,7.98,
"10.1111/ene.14782","Closed",7,7,2.63,7.49,
"10.1111/ene.14790","All OA; Green",7,7,0.87,5.63,
"10.1111/ene.14823","All OA; Hybrid",6,6,2.1,4.83,
"10.1111/ene.14824","All OA; Hybrid",10,10,3.91,8.05,
"10.1111/ene.14829","All OA; Hybrid",7,7,1.4,6.22,
"10.1111/ene.14845","Closed",8,8,1.66,6.44,
"10.1111/ene.14851","Closed",20,20,4.99,13.11,
"10.1111/ene.14855","All OA; Hybrid",1,1,0.4,0.8,
"10.1111/ene.14859","All OA; Hybrid",8,8,1.27,6.44,
"10.1111/ene.14861","Closed",3,3,0.51,1.66,
"10.1111/ene.14866","Closed",7,7,2.72,4.6,
"10.1111/ene.14867","Closed",5,5,1.56,4.02,
"10.1111/ene.14872","Closed",1,1,0.18,0.66,
"10.1111/ene.14873","Closed",6,6,0.95,4.83,
"10.1111/ene.14879","All OA; Hybrid",9,9,2.18,5.91,"3 Good Health and Well Being"
"10.1111/ene.14887","Closed",3,3,1.15,2.41,"3 Good Health and Well Being"
"10.1111/ene.14956","All OA; Green",5,5,1,3.28,
"10.1111/ene.14957","All OA; Hybrid",1,1,0.2,0.66,
"10.1111/ene.14961","All OA; Hybrid",12,12,1.87,7.88,
"10.1111/ene.14978","Closed",1,1,,0.66,
"10.1111/ene.14984","All OA; Hybrid",6,6,1.83,6.24,
"10.1111/ene.14990","All OA; Green",20,20,2.15,16.09,"3 Good Health and Well Being"
"10.1111/ene.15006","All OA; Hybrid",12,12,3.13,9.66,
"10.1111/ene.15009","All OA; Green",9,9,1.58,5.91,
"10.1111/ene.15012","Closed",1,1,0.3,0.8,
"10.1111/ene.15015","Closed",3,3,0.47,1.97,
"10.1111/ene.15019","All OA; Hybrid",2,2,0.42,0.72,
"10.1111/ene.15023","Closed",7,7,1.56,4.6,
"10.1111/ene.15028","All OA; Green",38,38,4.83,24.94,"3 Good Health and Well Being"
"10.1111/ene.15030","Closed",3,3,0.97,1.97,"3 Good Health and Well Being"
"10.1111/ene.15054","Closed",2,2,0.53,1.61,
"10.1111/ene.15055","Closed",5,5,1.16,4.02,
"10.1111/ene.15056","Closed",6,6,1.56,5.33,
"10.1111/ene.15066","All OA; Hybrid",9,9,4.72,5.91,"4 Quality Education"
"10.1111/ene.15067","All OA; Green",0,0,,0,
"10.1111/ene.15081","All OA; Green",6,6,1.43,4.83,
"10.1111/ene.15082","All OA; Hybrid",2,2,0.33,0.72,
"10.1111/ene.15098","All OA; Hybrid",7,7,1.68,5.63,
"10.1111/ene.15116","All OA; Green",0,0,,0,
"10.1111/ene.15121","All OA; Hybrid",6,6,2.27,4.83,
"10.1111/ene.15142","All OA; Green",5,5,2.33,4.02,
"10.1111/ene.15147","All OA; Green",69,69,24.95,55.43,
"10.1111/ene.15150","Closed",3,3,,3.21,
"10.1111/ene.15153","Closed",3,3,,1.08,
"10.1111/ene.15155","Closed",1,1,,0.66,
"10.1111/ene.15157","All OA; Green",1,1,,0.66,
"10.1111/ene.15162","All OA; Green",10,10,3.46,8.05,
"10.1111/ene.15163","All OA; Green",1,1,,0.66,
"10.1111/ene.15167","All OA; Green",4,4,,2.63,"11 Sustainable Cities and Communities; 3 Good Health and Well Being"
"10.1111/ene.15171","All OA; Green",7,7,2.9,5.63,
"10.1111/ene.15182","All OA; Green",3,3,,2.41,
"10.1111/ene.15210","Closed",1,1,,0.66,
"10.1111/ene.15220","Closed",0,0,,0,
"10.1111/ene.15226","Closed",3,3,,,
"10.1111/ene.15227","All OA; Hybrid",2,2,,,
"10.1111/ene.15245","Closed",2,2,,,
"10.1111/ene.15259","All OA; Hybrid",0,0,,,
"10.1111/ene.15265","All OA; Green",8,8,,,"3 Good Health and Well Being"
"10.1111/ene.15271","Closed",0,0,,,
"10.1111/ene.15280","All OA; Hybrid",6,6,,,
"10.1111/ene.15285","Closed",4,4,,,
"10.1111/ene.15286","Closed",1,1,,,"2 Zero Hunger"
"10.1111/ene.15289","All OA; Hybrid",2,2,,,
"10.1111/ene.15290","Closed",0,0,,,"3 Good Health and Well Being"
"10.1111/ene.15299","All OA; Hybrid",2,2,,,
"10.1111/ene.15312","All OA; Hybrid",2,2,,,
"10.1111/ene.15314","All OA; Green",3,3,,,
"10.1111/ene.15316","Closed",0,0,,,
"10.1111/ene.15317","All OA; Green",4,4,,,
"10.1111/ene.15318","Closed",4,4,,,
"10.1111/ene.15329","All OA; Hybrid",0,0,,,
"10.1111/ene.15360","All OA; Hybrid",6,6,,,
"10.1111/ene.15368","All OA; Green",5,5,,,"3 Good Health and Well Being"
"10.1111/ene.15374","Closed",1,1,,,
"10.1111/ene.15391","Closed",7,7,,,"3 Good Health and Well Being"
"10.1111/ene.15405","All OA; Hybrid",1,1,,,
"10.1111/ene.15406","All OA; Green",0,0,,,
"10.1111/ene.15407","All OA; Green",0,0,,,
"10.1111/ene.15412","All OA; Green",4,4,,,
"10.1111/ene.15413","Closed",2,2,,,
"10.1111/ene.15419","All OA; Hybrid",1,1,,,
"10.1111/ene.15420","Closed",1,1,,,
"10.1111/ene.15422","All OA; Green",0,0,,,
"10.1111/ene.15445","All OA; Green",1,1,,,
"10.1111/ene.15453","All OA; Hybrid",2,2,,,
"10.1111/ene.15473","All OA; Green",7,7,,,
"10.1111/ene.15477","All OA; Green",2,2,,,"3 Good Health and Well Being"
"10.1111/ene.15488","All OA; Hybrid",7,7,,,"3 Good Health and Well Being"
"10.1111/ene.15492","All OA; Green",6,6,,,"3 Good Health and Well Being"
"10.1111/ene.15529","All OA; Green",0,0,,,
"10.1111/ene.15538","All OA; Green",3,3,,,"3 Good Health and Well Being"
"10.1111/ene.15551","All OA; Green",0,0,,,
"10.1111/ene.15554","All OA; Green",0,0,,,"3 Good Health and Well Being"
"10.1111/ene.15594","All OA; Green",0,0,,,
"10.1111/epi.16416","All OA; Hybrid",22,20,2.63,8.95,
"10.1111/epi.16477","All OA; Green",8,6,1.07,3.04,
"10.1111/epi.16503","Closed",6,6,0.74,2.81,
"10.1111/epi.16720","All OA; Hybrid",4,4,0.27,1.52,
"10.1111/epi.16772","Closed",23,23,6.46,10.77,
"10.1111/epi.16824","Closed",13,13,2.05,7.06,
"10.1111/epi.16838","All OA; Green",8,8,1.71,5.24,
"10.1111/epi.16864","Closed",19,18,2.19,12.45,
"10.1111/epi.16886","Closed",4,4,0.77,2.62,
"10.1111/epi.16987","All OA; Green",3,3,0.52,1.97,"3 Good Health and Well Being"
"10.1111/epi.17315","Closed",2,2,,,
"10.1111/evj.13475","All OA; Hybrid",2,2,,2.09,
"10.1111/exd.14321","Closed",3,3,0.63,2.41,
"10.1111/fcp.12647","Closed",1,1,,0.8,
"10.1111/fcp.12683","All OA; Green",3,3,0.86,2.41,"3 Good Health and Well Being"
"10.1111/febs.15485","All OA; Bronze",27,27,4.87,5.62,
"10.1111/febs.15715","All OA; Hybrid",57,57,6.64,19.92,
"10.1111/febs.16083","All OA; Green",2,2,,0.72,
"10.1111/febs.16151","All OA; Bronze",22,22,6.02,7.69,
"10.1111/febs.16175","Closed",13,13,4.49,7.06,
"10.1111/gbb.12663","All OA; Hybrid",9,9,1.72,2.81,
"10.1111/gbb.12771","Closed",2,2,0.16,1.09,
"10.1111/ggi.14077","Closed",4,4,0.52,1.87,
"10.1111/gtc.12800","All OA; Bronze",0,0,,0,
"10.1111/head.13851","Closed",5,5,0.66,1.9,"3 Good Health and Well Being"
"10.1111/head.14180","Closed",0,0,,0,
"10.1111/head.14414","Closed",0,0,,,
"10.1111/hel.12927","Closed",2,2,,,
"10.1111/hex.13093","All OA; Gold",26,23,5.56,14.58,"3 Good Health and Well Being"
"10.1111/hex.13109","All OA; Gold",15,14,3.16,7.3,"3 Good Health and Well Being"
"10.1111/hex.13226","All OA; Gold",5,5,1.44,3.45,"4 Quality Education"
"10.1111/hex.13284","All OA; Gold",7,7,1.71,5.58,"3 Good Health and Well Being"
"10.1111/hex.13348","All OA; Gold",3,3,1.96,2.74,"3 Good Health and Well Being"
"10.1111/hex.13364","All OA; Green",3,3,,2.39,"3 Good Health and Well Being"
"10.1111/hex.13432","All OA; Gold",1,1,,,"3 Good Health and Well Being"
"10.1111/his.14122","All OA; Green",2,2,0.11,0.81,
"10.1111/hsc.12858","All OA; Gold",12,10,1.59,5.52,
"10.1111/hsc.12936","All OA; Gold",1,1,0.36,0.56,"3 Good Health and Well Being"
"10.1111/hsc.13320","Closed",5,5,2.38,3.98,"3 Good Health and Well Being"
"10.1111/hsc.13379","All OA; Gold",2,2,,1.59,"3 Good Health and Well Being"
"10.1111/hsc.13625","All OA; Green",0,0,,0,
"10.1111/hsc.13687","All OA; Gold",7,7,,5.58,
"10.1111/hsc.13800","All OA; Gold",0,0,,,"3 Good Health and Well Being"
"10.1111/hsc.14022","All OA; Gold",0,0,,,
"10.1111/ijcp.13582","Closed",8,7,1.63,3.75,
"10.1111/ijcp.14238","Closed",1,1,0.34,0.36,
"10.1111/ijcp.14241","All OA; Gold",3,3,1.12,2.41,
"10.1111/ijcp.14508","Closed",1,1,0.64,0.8,
"10.1111/ijcp.14724","All OA; Gold",7,7,0.55,5.63,"3 Good Health and Well Being"
"10.1111/ijcp.14736","All OA; Green",1,1,0.44,0.89,
"10.1111/ijcp.14801","All OA; Gold",1,1,0.16,0.8,
"10.1111/ijd.14737","Closed",4,3,0.63,1.63,
"10.1111/ijd.14902","Closed",6,5,0.73,2.81,
"10.1111/ijd.15024","Closed",0,0,,0,
"10.1111/ijd.15580","Closed",0,0,,0,
"10.1111/ijd.16208","Closed",0,0,,,
"10.1111/iji.12465","Closed",3,3,0.42,0.62,
"10.1111/iji.12594","All OA; Hybrid",0,0,,,
"10.1111/ijn.12889","All OA; Green",0,0,0.57,0,"3 Good Health and Well Being"
"10.1111/iju.14602","All OA; Hybrid",3,3,1.33,2.77,
"10.1111/imcb.12337","All OA; Hybrid",6,3,0.72,1.51,
"10.1111/imcb.12392","Closed",13,12,1.9,6.09,
"10.1111/imcb.12431","Closed",2,2,0.41,0.72,
"10.1111/imcb.12552","All OA; Green",6,6,,,
"10.1111/imj.15052","Closed",7,7,0.49,2.05,
"10.1111/imj.15337","Closed",1,1,,,
"10.1111/imj.15704","Closed",0,0,,,
"10.1111/imm.13167","All OA; Green",33,24,2.35,8.29,
"10.1111/imm.13198","All OA; Bronze",17,12,1.1,4.27,
"10.1111/imm.13241","All OA; Bronze",6,6,0.31,1.37,"3 Good Health and Well Being"
"10.1111/imm.13247","All OA; Bronze",5,3,0.41,1.26,
"10.1111/imm.13265","All OA; Bronze",32,32,5.01,8.04,
"10.1111/imm.13281","All OA; Bronze",11,11,1.99,3.73,
"10.1111/imm.13308","All OA; Bronze",4,4,0.88,1.45,
"10.1111/imm.13321","All OA; Green",0,0,,0,
"10.1111/imm.13340","All OA; Green",3,3,0.39,1.08,
"10.1111/imm.13389","All OA; Green",4,4,0.68,1.45,
"10.1111/imm.13395","All OA; Hybrid",7,7,1.01,2.53,"3 Good Health and Well Being"
"10.1111/imm.13396","All OA; Bronze",2,2,0.53,0.72,
"10.1111/imm.13420","All OA; Bronze",5,5,2.28,1.81,
"10.1111/imm.13424","Closed",4,4,,1.44,"3 Good Health and Well Being"
"10.1111/imm.13437","All OA; Hybrid",2,2,,0.72,
"10.1111/imm.13454","All OA; Hybrid",15,15,,,
"10.1111/imm.13571","All OA; Hybrid",2,2,,,
"10.1111/imr.12929","Closed",12,12,1.7,3.02,
"10.1111/imr.13043","All OA; Green",0,0,,0,
"10.1111/imr.13083","Closed",6,6,,,
"10.1111/inr.12675","All OA; Green",5,5,2.71,4.56,"16 Peace, Justice and Strong Institutions; 3 Good Health and Well Being"
"10.1111/iwj.13335","All OA; Hybrid",3,3,0.83,1.41,
"10.1111/jan.14559","Closed",0,0,,0,"3 Good Health and Well Being"
"10.1111/jcmm.15511","All OA; Gold",6,6,0.57,1.25,
"10.1111/jcmm.15663","All OA; Gold",12,12,1.09,2.39,
"10.1111/jcmm.15928","All OA; Gold",10,10,0.76,2.04,
"10.1111/jcmm.16538","All OA; Gold",10,10,2.54,3.39,"3 Good Health and Well Being"
"10.1111/jcmm.17256","All OA; Gold",3,3,,,
"10.1111/jcpt.13360","All OA; Gold",1,1,,0.62,
"10.1111/jcpt.13675","All OA; Gold",1,1,,,
"10.1111/jcpt.13813","Closed",1,1,,,"3 Good Health and Well Being"
"10.1111/jdv.16035","Closed",11,7,1.14,5.58,
"10.1111/jdv.16107","Closed",1,1,0.06,0.47,
"10.1111/jdv.17161","All OA; Green",3,3,0.65,2.41,
"10.1111/jdv.17465","All OA; Hybrid",8,8,1.93,7.09,
"10.1111/jdv.17985","Closed",2,2,,,
"10.1111/jep.13439","All OA; Green",5,5,1.57,2.43,
"10.1111/jep.13445","All OA; Green",9,9,1.76,4.38,"3 Good Health and Well Being"
"10.1111/jep.13599","Closed",2,2,,1.93,
"10.1111/jfbc.14123","All OA; Gold",0,0,,,
"10.1111/jgh.15214","Closed",26,26,5.62,12.18,
"10.1111/jnc.14871","All OA; Bronze",6,4,0.52,1.33,"3 Good Health and Well Being"
"10.1111/jnc.14917","All OA; Bronze",20,10,1.77,3.27,
"10.1111/jnc.14927","Closed",8,8,0.45,1.31,
"10.1111/jnc.14980","All OA; Hybrid",5,4,0.51,2.43,
"10.1111/jnc.15044","All OA; Green",41,38,5.63,8.54,
"10.1111/jnc.15119","All OA; Green",10,9,0.91,2.08,
"10.1111/jnc.15133","All OA; Green",28,27,5.46,5.83,
"10.1111/jnc.15142","All OA; Hybrid",11,11,2.12,3.43,
"10.1111/jnc.15169","Closed",10,10,1.51,2.29,
"10.1111/jnc.15190","Closed",3,3,0.66,0.63,
"10.1111/jnc.15206","Closed",4,4,0.72,0.91,
"10.1111/jnc.15228","All OA; Bronze",25,25,4.28,5.21,
"10.1111/jnc.15327","All OA; Green",66,66,10.35,23.06,
"10.1111/jnc.15367","All OA; Green",17,17,3.1,9.23,
"10.1111/jnc.15450","All OA; Bronze",4,4,0.61,1.4,
"10.1111/jnc.15478","Closed",9,9,1.38,7.24,
"10.1111/jnc.15500","All OA; Green",17,17,4.16,13.68,
"10.1111/jnc.15518","Closed",2,2,0.45,1.61,
"10.1111/jnc.15566","Closed",3,3,,,
"10.1111/jnc.15578","Closed",10,10,,,
"10.1111/jnc.15591","All OA; Green",0,0,,,
"10.1111/jnc.15616","Closed",2,2,,,
"10.1111/jnc.15618","Closed",2,2,,,
"10.1111/jnc.15650","Closed",0,0,,,
"10.1111/jnc.15685","All OA; Bronze",0,0,,,
"10.1111/jnc.15696","Closed",1,1,,,
"10.1111/jnc.15716","Closed",0,0,,,
"10.1111/jne.12924","Closed",1,1,0.18,0.66,
"10.1111/jne.12938","Closed",4,4,0.56,3.83,
"10.1111/jne.13078","Closed",3,3,,2.41,
"10.1111/jne.13171","Closed",2,2,,,
"10.1111/jnp.12185","Closed",17,15,2.73,5.03,
"10.1111/jnp.12197","Closed",9,8,1.44,2.58,
"10.1111/jnp.12198","Closed",5,5,0.76,1.59,
"10.1111/jnp.12202","Closed",12,10,1.42,4.4,"4 Quality Education"
"10.1111/jnp.12237","All OA; Green",2,2,,1.21,
"10.1111/jnp.12248","All OA; Green",0,0,,0,
"10.1111/jnp.12283","Closed",1,1,,,
"10.1111/jnp.12295","Closed",0,0,,,
"10.1111/jocd.13104","Closed",2,1,,0.81,
"10.1111/jocd.14352","Closed",8,8,2.28,3.95,"3 Good Health and Well Being"
"10.1111/jocn.16421","Closed",0,0,,,
"10.1111/jocs.16702","All OA; Gold",2,2,,,
"10.1111/joim.13045","All OA; Hybrid",13,13,0.9,4.06,
"10.1111/joim.13215","All OA; Hybrid",25,25,4.01,8.89,
"10.1111/joim.13286","Closed",2,2,0.19,1.61,
"10.1111/joim.13307","All OA; Green",2,2,0.62,1.61,
"10.1111/joim.13547","All OA; Green",3,3,,,"3 Good Health and Well Being"
"10.1111/jon.12659","Closed",14,8,1.5,5.7,
"10.1111/jon.12672","Closed",3,1,0.4,1.06,
"10.1111/jon.12676","Closed",5,4,0.4,2.04,
"10.1111/jon.12679","Closed",14,13,2,6.59,
"10.1111/jon.12688","All OA; Green",10,8,0.95,4.69,
"10.1111/jon.12700","Closed",21,16,2.58,9.84,
"10.1111/jon.12705","All OA; Hybrid",2,2,0.32,1.14,
"10.1111/jon.12709","All OA; Hybrid",9,7,0.98,4.22,
"10.1111/jon.12716","All OA; Green",5,5,0.66,2.34,
"10.1111/jon.12718","All OA; Green",4,4,0.35,1.52,
"10.1111/jon.12723","Closed",15,12,1.84,5.5,
"10.1111/jon.12725","All OA; Hybrid",11,9,1.19,3.91,
"10.1111/jon.12774","Closed",9,6,0.87,4.22,
"10.1111/jon.12775","All OA; Hybrid",3,3,0.49,1.46,
"10.1111/jon.12779","Closed",6,6,1.31,2.04,
"10.1111/jon.12788","Closed",5,5,1.23,2.34,
"10.1111/jon.12805","Closed",2,2,0.63,0.94,
"10.1111/jon.12808","Closed",1,1,0.26,0.47,
"10.1111/jon.12816","Closed",5,5,1.27,2.34,
"10.1111/jon.12818","Closed",5,5,0.97,2.34,
"10.1111/jon.12822","Closed",3,3,1.05,1.41,
"10.1111/jon.12824","Closed",3,3,0.74,1.41,
"10.1111/jon.12826","Closed",7,7,1.24,5.63,
"10.1111/jon.12832","All OA; Green",5,5,1.65,4.02,
"10.1111/jon.12836","Closed",0,0,,0,
"10.1111/jon.12838","All OA; Hybrid",11,11,0.81,8.85,
"10.1111/jon.12847","Closed",2,2,0.34,1.78,
"10.1111/jon.12867","Closed",1,1,0.34,0.8,
"10.1111/jon.12868","All OA; Green",1,1,0.22,0.96,
"10.1111/jon.12869","Closed",1,1,0.25,0.66,
"10.1111/jon.12876","All OA; Green",3,3,0.27,2.41,
"10.1111/jon.12891","Closed",1,1,,0.8,
"10.1111/jon.12900","Closed",3,3,0.73,2.41,
"10.1111/jon.12908","Closed",10,10,1.82,8.05,
"10.1111/jon.12912","All OA; Hybrid",3,3,0.79,2.88,
"10.1111/jon.12923","All OA; Green",3,3,,1.66,
"10.1111/jon.12930","Closed",4,4,,2.42,
"10.1111/jon.12934","All OA; Green",3,3,,1.97,
"10.1111/jon.12938","Closed",0,0,,0,
"10.1111/jon.12943","Closed",1,1,,0.96,
"10.1111/jon.12945","Closed",2,2,,1.61,
"10.1111/jon.12947","Closed",0,0,,0,
"10.1111/jon.12972","All OA; Green",3,3,,,
"10.1111/jon.12977","All OA; Green",2,2,,,
"10.1111/jon.12979","Closed",0,0,,,
"10.1111/jon.12984","Closed",2,2,,,
"10.1111/jon.12987","Closed",7,7,,,
"10.1111/jon.12991","All OA; Green",5,5,,,
"10.1111/jon.12998","Closed",1,1,,,
"10.1111/jon.13014","Closed",4,4,,,
"10.1111/jon.13021","All OA; Green",1,1,,,
"10.1111/jon.13032","Closed",0,0,,,
"10.1111/jon.13038","Closed",0,0,,,
"10.1111/jon.13059","Closed",2,2,,,
"10.1111/joor.13348","All OA; Hybrid",1,1,,,
"10.1111/jphp.13364","All OA; Green",10,10,1.33,3.55,
"10.1111/jsr.12880","All OA; Green",15,10,1.95,5.3,"3 Good Health and Well Being"
"10.1111/jsr.13159","Closed",4,4,0.3,2.48,
"10.1111/jsr.13383","All OA; Hybrid",5,5,1.28,,"3 Good Health and Well Being"
"10.1111/jvim.16512","All OA; Green",3,3,,,"3 Good Health and Well Being"
"10.1111/lam.13543","Closed",3,3,0.59,2.41,
"10.1111/liv.14483","All OA; Hybrid",15,14,1.44,7.03,"3 Good Health and Well Being"
"10.1111/luts.12297","Closed",2,2,0.45,0.81,
"10.1111/nan.12569","Closed",13,7,1.22,3.92,
"10.1111/nan.12597","All OA; Hybrid",20,16,1.12,7.6,
"10.1111/nan.12689","All OA; Hybrid",21,21,3.06,13.77,"3 Good Health and Well Being"
"10.1111/nan.12747","All OA; Green",2,2,,1.31,
"10.1111/nan.12765","All OA; Green",8,8,2.67,5.25,"3 Good Health and Well Being"
"10.1111/nan.12768","Closed",7,7,2.3,2.95,
"10.1111/nan.12789","All OA; Green",6,6,,,
"10.1111/ncn3.12561","All OA; Green",0,0,,0,"3 Good Health and Well Being"
"10.1111/nep.13675","Closed",1,0,,0.41,
"10.1111/ner.13063","All OA; Green",14,10,1.76,4.97,
"10.1111/ner.13071","All OA; Green",6,6,0.88,2.13,
"10.1111/ner.13260","Closed",4,4,0.34,1.52,
"10.1111/ner.13403","Closed",7,7,,,
"10.1111/ner.13412","Closed",1,1,0.47,0.66,
"10.1111/ner.13478","Closed",2,2,0.43,1.31,
"10.1111/ner.13525","Closed",1,1,,,
"10.1111/neup.12612","Closed",16,14,1.55,3.53,
"10.1111/neup.12700","Closed",1,1,0.37,0.31,
"10.1111/neup.12732","Closed",8,8,1.03,5.1,
"10.1111/neup.12800","Closed",0,0,,,
"10.1111/neup.12808","All OA; Hybrid",1,1,,,
"10.1111/neup.12848","All OA; Hybrid",0,0,,,
"10.1111/nhs.12762","Closed",5,5,0.31,2.43,"3 Good Health and Well Being"
"10.1111/nmo.13624","Closed",5,2,0.57,1.68,
"10.1111/nmo.14326","Closed",2,2,,,
"10.1111/nyas.14702","Closed",1,1,,0.6,
"10.1111/nyas.14777","Closed",0,0,,,
"10.1111/pai.13863","All OA; Green",0,0,,,"3 Good Health and Well Being"
"10.1111/pde.14610","Closed",0,0,,0,
"10.1111/php.13254","All OA; Bronze",10,7,1.06,2.08,
"10.1111/pim.12792","Closed",1,1,0.12,0.47,
"10.1111/pim.12942","Closed",0,0,,,
